id_servidor;home_broker;timestamp;latencia_resposta_ms;net_bytes_sent_gb;net_bytes_recv_gb;upload_mbps;download_mbps
3;SRV-DTIC-PROD;20-05-2026 20:33:31;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:33:47;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:33:47;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:33:47;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:33:47;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:33:47;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:33:47;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:33:47;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:33:47;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:02;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:02;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:02;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:02;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:02;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:02;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:02;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:02;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:18;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:18;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:18;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:18;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:18;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:18;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:18;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:18;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:18;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:34;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:34;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:34;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:34;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:34;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:34;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:34;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:53;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:53;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:53;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:53;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:53;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:53;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:53;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:34:53;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:09;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:09;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:09;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:09;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:09;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:09;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:09;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:25;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:25;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:25;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:25;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:25;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:25;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:25;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:40;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:40;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:40;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:40;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:40;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:40;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:40;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:56;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:56;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:56;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:56;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:56;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:35:56;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:11;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:11;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:11;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:11;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:11;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:11;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:11;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:27;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:27;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:27;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:27;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:27;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:27;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:27;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:43;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:43;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:43;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:43;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:43;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:43;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:43;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:58;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:58;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:36:58;;;;;
