fk_empresa;id_servidor;home_broker;timestamp;ram_percent;swap_percent;jitter_ms;packet_loss_percent;upload_mbps;download_mbps;correlacao_ram_swap;tendencia_ram_por_minuto;hora_registro;ETA;proj1;proj2;proj3;proj4;proj5
2;3;SRV-DTIC-PROD;2026-05-20 20:50:48;96.3;29.3;1.75;0.0;0.3069;11.8219;0.0;0.3529;20:50:48;10.48 min;96.31;96.32;96.33;96.33;96.34
2;3;SRV-DTIC-PROD;2026-05-20 20:50:48;96.3;29.3;1.75;0.0;0.3069;11.8219;0.0;0.3529;20:50:48;10.48 min;96.31;96.32;96.33;96.33;96.34
2;3;SRV-DTIC-PROD;2026-05-20 20:50:48;96.3;29.3;1.75;0.0;0.3069;11.8219;0.0;0.3529;20:50:48;10.48 min;96.31;96.32;96.33;96.33;96.34
2;3;SRV-DTIC-PROD;2026-05-20 20:51:04;96.0;29.3;7.67;20.0;0.3076;11.9301;0.0;-0.5025;20:51:04;Tendencia de Queda (Estavel);95.99;95.98;95.96;95.95;95.94
2;3;SRV-DTIC-PROD;2026-05-20 20:51:04;96.0;29.3;7.67;20.0;0.3076;11.9301;0.0;-0.5025;20:51:04;Tendencia de Queda (Estavel);95.99;95.98;95.96;95.95;95.94
2;3;SRV-DTIC-PROD;2026-05-20 20:51:04;96.0;29.3;7.67;20.0;0.3076;11.9301;0.0;-0.5025;20:51:04;Tendencia de Queda (Estavel);95.99;95.98;95.96;95.95;95.94
2;3;SRV-DTIC-PROD;2026-05-20 20:51:04;96.0;29.3;7.67;20.0;0.3076;11.9301;0.0;-0.5025;20:51:04;Tendencia de Queda (Estavel);95.99;95.98;95.96;95.95;95.94
2;3;SRV-DTIC-PROD;2026-05-20 20:51:04;96.0;29.3;7.67;20.0;0.3076;11.9301;0.0;-0.5025;20:51:04;Tendencia de Queda (Estavel);95.99;95.98;95.96;95.95;95.94
2;3;SRV-DTIC-PROD;2026-05-20 20:51:04;96.0;29.3;7.67;20.0;0.3076;11.9301;0.0;-0.5025;20:51:04;Tendencia de Queda (Estavel);95.99;95.98;95.96;95.95;95.94
2;3;SRV-DTIC-PROD;2026-05-20 20:51:04;96.0;29.3;7.67;20.0;0.3076;11.9301;0.0;-0.5025;20:51:04;Tendencia de Queda (Estavel);95.99;95.98;95.96;95.95;95.94
2;3;SRV-DTIC-PROD;2026-05-20 20:51:04;96.0;29.3;7.67;20.0;0.3076;11.9301;0.0;-0.5025;20:51:04;Tendencia de Queda (Estavel);95.99;95.98;95.96;95.95;95.94
2;3;SRV-DTIC-PROD;2026-05-20 20:51:04;96.0;29.3;7.67;20.0;0.3076;11.9301;0.0;-0.5025;20:51:04;Tendencia de Queda (Estavel);95.99;95.98;95.96;95.95;95.94
2;3;SRV-DTIC-PROD;2026-05-20 20:51:04;96.0;29.3;7.67;20.0;0.3076;11.9301;0.0;-0.5025;20:51:04;Tendencia de Queda (Estavel);95.99;95.98;95.96;95.95;95.94
2;3;SRV-DTIC-PROD;2026-05-20 20:51:24;96.7;29.2;3.5;0.0;0.3129;11.8349;-0.9463;1.0486;20:51:24;3.15 min;96.73;96.75;96.78;96.81;96.84
2;3;SRV-DTIC-PROD;2026-05-20 20:51:24;96.7;29.2;3.5;0.0;0.3129;11.8349;-0.9463;1.0486;20:51:24;3.15 min;96.73;96.75;96.78;96.81;96.84
2;3;SRV-DTIC-PROD;2026-05-20 20:51:24;96.7;29.2;3.5;0.0;0.3129;11.8349;-0.9463;1.0486;20:51:24;3.15 min;96.73;96.75;96.78;96.81;96.84
2;3;SRV-DTIC-PROD;2026-05-20 20:51:24;96.7;29.2;3.5;0.0;0.3129;11.8349;-0.9463;1.0486;20:51:24;3.15 min;96.73;96.75;96.78;96.81;96.84
2;3;SRV-DTIC-PROD;2026-05-20 20:51:24;96.7;29.2;3.5;0.0;0.3129;11.8349;-0.9463;1.0486;20:51:24;3.15 min;96.73;96.75;96.78;96.81;96.84
2;3;SRV-DTIC-PROD;2026-05-20 20:51:24;96.7;29.2;3.5;0.0;0.3129;11.8349;-0.9463;1.0486;20:51:24;3.15 min;96.73;96.75;96.78;96.81;96.84
2;3;SRV-DTIC-PROD;2026-05-20 20:51:24;96.7;29.2;3.5;0.0;0.3129;11.8349;-0.9463;1.0486;20:51:24;3.15 min;96.73;96.75;96.78;96.81;96.84
2;3;SRV-DTIC-PROD;2026-05-20 20:51:24;96.7;29.2;3.5;0.0;0.3129;11.8349;-0.9463;1.0486;20:51:24;3.15 min;96.73;96.75;96.78;96.81;96.84
2;3;SRV-DTIC-PROD;2026-05-20 20:51:24;96.7;29.2;3.5;0.0;0.3129;11.8349;-0.9463;1.0486;20:51:24;3.15 min;96.73;96.75;96.78;96.81;96.84
2;3;SRV-DTIC-PROD;2026-05-20 20:51:24;96.7;29.2;3.5;0.0;0.3129;11.8349;-0.9463;1.0486;20:51:24;3.15 min;96.73;96.75;96.78;96.81;96.84
2;3;SRV-DTIC-PROD;2026-05-20 20:51:40;94.6;29.2;18.75;0.0;0.3288;11.8549;0.1348;-3.0925;20:51:40;Tendencia de Queda (Estavel);94.52;94.44;94.36;94.28;94.2
2;3;SRV-DTIC-PROD;2026-05-20 20:51:40;94.6;29.2;18.75;0.0;0.3288;11.8549;0.1348;-3.0925;20:51:40;Tendencia de Queda (Estavel);94.52;94.44;94.36;94.28;94.2
2;3;SRV-DTIC-PROD;2026-05-20 20:51:40;94.6;29.2;18.75;0.0;0.3288;11.8549;0.1348;-3.0925;20:51:40;Tendencia de Queda (Estavel);94.52;94.44;94.36;94.28;94.2
2;3;SRV-DTIC-PROD;2026-05-20 20:51:40;94.6;29.2;18.75;0.0;0.3288;11.8549;0.1348;-3.0925;20:51:40;Tendencia de Queda (Estavel);94.52;94.44;94.36;94.28;94.2
2;3;SRV-DTIC-PROD;2026-05-20 20:51:40;94.6;29.2;18.75;0.0;0.3288;11.8549;0.1348;-3.0925;20:51:40;Tendencia de Queda (Estavel);94.52;94.44;94.36;94.28;94.2
2;3;SRV-DTIC-PROD;2026-05-20 20:51:40;94.6;29.2;18.75;0.0;0.3288;11.8549;0.1348;-3.0925;20:51:40;Tendencia de Queda (Estavel);94.52;94.44;94.36;94.28;94.2
2;3;SRV-DTIC-PROD;2026-05-20 20:51:40;94.6;29.2;18.75;0.0;0.3288;11.8549;0.1348;-3.0925;20:51:40;Tendencia de Queda (Estavel);94.52;94.44;94.36;94.28;94.2
2;3;SRV-DTIC-PROD;2026-05-20 20:51:40;94.6;29.2;18.75;0.0;0.3288;11.8549;0.1348;-3.0925;20:51:40;Tendencia de Queda (Estavel);94.52;94.44;94.36;94.28;94.2
2;3;SRV-DTIC-PROD;2026-05-20 20:51:40;94.6;29.2;18.75;0.0;0.3288;11.8549;0.1348;-3.0925;20:51:40;Tendencia de Queda (Estavel);94.52;94.44;94.36;94.28;94.2
2;3;SRV-DTIC-PROD;2026-05-20 20:51:40;94.6;29.2;18.75;0.0;0.3288;11.8549;0.1348;-3.0925;20:51:40;Tendencia de Queda (Estavel);94.52;94.44;94.36;94.28;94.2
2;3;SRV-DTIC-PROD;2026-05-20 20:51:55;68.0;37.7;6.25;0.0;0.2974;11.7867;-0.9985;-64.7643;20:51:55;Tendencia de Queda (Estavel);66.55;65.09;63.64;62.18;60.73
2;3;SRV-DTIC-PROD;2026-05-20 20:51:55;68.0;37.7;6.25;0.0;0.2974;11.7867;-0.9985;-64.7643;20:51:55;Tendencia de Queda (Estavel);66.55;65.09;63.64;62.18;60.73
2;3;SRV-DTIC-PROD;2026-05-20 20:51:55;68.0;37.7;6.25;0.0;0.2974;11.7867;-0.9985;-64.7643;20:51:55;Tendencia de Queda (Estavel);66.55;65.09;63.64;62.18;60.73
2;3;SRV-DTIC-PROD;2026-05-20 20:51:55;68.0;37.7;6.25;0.0;0.2974;11.7867;-0.9985;-64.7643;20:51:55;Tendencia de Queda (Estavel);66.55;65.09;63.64;62.18;60.73
2;3;SRV-DTIC-PROD;2026-05-20 20:51:55;68.0;37.7;6.25;0.0;0.2974;11.7867;-0.9985;-64.7643;20:51:55;Tendencia de Queda (Estavel);66.55;65.09;63.64;62.18;60.73
2;3;SRV-DTIC-PROD;2026-05-20 20:51:55;68.0;37.7;6.25;0.0;0.2974;11.7867;-0.9985;-64.7643;20:51:55;Tendencia de Queda (Estavel);66.55;65.09;63.64;62.18;60.73
2;3;SRV-DTIC-PROD;2026-05-20 20:51:55;68.0;37.7;6.25;0.0;0.2974;11.7867;-0.9985;-64.7643;20:51:55;Tendencia de Queda (Estavel);66.55;65.09;63.64;62.18;60.73
2;3;SRV-DTIC-PROD;2026-05-20 20:51:55;68.0;37.7;6.25;0.0;0.2974;11.7867;-0.9985;-64.7643;20:51:55;Tendencia de Queda (Estavel);66.55;65.09;63.64;62.18;60.73
2;3;SRV-DTIC-PROD;2026-05-20 20:51:55;68.0;37.7;6.25;0.0;0.2974;11.7867;-0.9985;-64.7643;20:51:55;Tendencia de Queda (Estavel);66.55;65.09;63.64;62.18;60.73
2;3;SRV-DTIC-PROD;2026-05-20 20:51:55;68.0;37.7;6.25;0.0;0.2974;11.7867;-0.9985;-64.7643;20:51:55;Tendencia de Queda (Estavel);66.55;65.09;63.64;62.18;60.73
2;3;SRV-DTIC-PROD;2026-05-20 20:52:10;68.0;37.7;3.5;0.0;0.2967;11.7835;-1.0;-42.56;20:52:10;Tendencia de Queda (Estavel);67.07;66.15;65.22;64.3;63.37
2;3;SRV-DTIC-PROD;2026-05-20 20:52:10;68.0;37.7;3.5;0.0;0.2967;11.7835;-1.0;-42.56;20:52:10;Tendencia de Queda (Estavel);67.07;66.15;65.22;64.3;63.37
2;3;SRV-DTIC-PROD;2026-05-20 20:52:10;68.0;37.7;3.5;0.0;0.2967;11.7835;-1.0;-42.56;20:52:10;Tendencia de Queda (Estavel);67.07;66.15;65.22;64.3;63.37
2;3;SRV-DTIC-PROD;2026-05-20 20:52:10;68.0;37.7;3.5;0.0;0.2967;11.7835;-1.0;-42.56;20:52:10;Tendencia de Queda (Estavel);67.07;66.15;65.22;64.3;63.37
2;3;SRV-DTIC-PROD;2026-05-20 20:52:10;68.0;37.7;3.5;0.0;0.2967;11.7835;-1.0;-42.56;20:52:10;Tendencia de Queda (Estavel);67.07;66.15;65.22;64.3;63.37
2;3;SRV-DTIC-PROD;2026-05-20 20:52:10;68.0;37.7;3.5;0.0;0.2967;11.7835;-1.0;-42.56;20:52:10;Tendencia de Queda (Estavel);67.07;66.15;65.22;64.3;63.37
2;3;SRV-DTIC-PROD;2026-05-20 20:52:10;68.0;37.7;3.5;0.0;0.2967;11.7835;-1.0;-42.56;20:52:10;Tendencia de Queda (Estavel);67.07;66.15;65.22;64.3;63.37
2;3;SRV-DTIC-PROD;2026-05-20 20:52:10;68.0;37.7;3.5;0.0;0.2967;11.7835;-1.0;-42.56;20:52:10;Tendencia de Queda (Estavel);67.07;66.15;65.22;64.3;63.37
2;3;SRV-DTIC-PROD;2026-05-20 20:52:10;68.0;37.7;3.5;0.0;0.2967;11.7835;-1.0;-42.56;20:52:10;Tendencia de Queda (Estavel);67.07;66.15;65.22;64.3;63.37
2;3;SRV-DTIC-PROD;2026-05-20 20:52:10;68.0;37.7;3.5;0.0;0.2967;11.7835;-1.0;-42.56;20:52:10;Tendencia de Queda (Estavel);67.07;66.15;65.22;64.3;63.37
2;3;SRV-DTIC-PROD;2026-05-20 20:52:24;70.0;37.7;23.25;0.0;0.2974;11.8071;0.0;4.9357;20:52:24;6.08 min;70.1;70.21;70.31;70.41;70.52
2;3;SRV-DTIC-PROD;2026-05-20 20:52:24;70.0;37.7;23.25;0.0;0.2974;11.8071;0.0;4.9357;20:52:24;6.08 min;70.1;70.21;70.31;70.41;70.52
2;3;SRV-DTIC-PROD;2026-05-20 20:52:24;70.0;37.7;23.25;0.0;0.2974;11.8071;0.0;4.9357;20:52:24;6.08 min;70.1;70.21;70.31;70.41;70.52
2;3;SRV-DTIC-PROD;2026-05-20 20:52:24;70.0;37.7;23.25;0.0;0.2974;11.8071;0.0;4.9357;20:52:24;6.08 min;70.1;70.21;70.31;70.41;70.52
2;3;SRV-DTIC-PROD;2026-05-20 20:52:24;70.0;37.7;23.25;0.0;0.2974;11.8071;0.0;4.9357;20:52:24;6.08 min;70.1;70.21;70.31;70.41;70.52
2;3;SRV-DTIC-PROD;2026-05-20 20:52:24;70.0;37.7;23.25;0.0;0.2974;11.8071;0.0;4.9357;20:52:24;6.08 min;70.1;70.21;70.31;70.41;70.52
2;3;SRV-DTIC-PROD;2026-05-20 20:52:24;70.0;37.7;23.25;0.0;0.2974;11.8071;0.0;4.9357;20:52:24;6.08 min;70.1;70.21;70.31;70.41;70.52
2;3;SRV-DTIC-PROD;2026-05-20 20:52:24;70.0;37.7;23.25;0.0;0.2974;11.8071;0.0;4.9357;20:52:24;6.08 min;70.1;70.21;70.31;70.41;70.52
2;3;SRV-DTIC-PROD;2026-05-20 20:52:24;70.0;37.7;23.25;0.0;0.2974;11.8071;0.0;4.9357;20:52:24;6.08 min;70.1;70.21;70.31;70.41;70.52
2;3;SRV-DTIC-PROD;2026-05-20 20:52:24;70.0;37.7;23.25;0.0;0.2974;11.8071;0.0;4.9357;20:52:24;6.08 min;70.1;70.21;70.31;70.41;70.52
2;3;SRV-DTIC-PROD;2026-05-20 20:52:39;70.1;37.7;15.75;0.0;0.296;11.7804;0.0;3.4755;20:52:39;8.6 min;70.17;70.25;70.32;70.39;70.47
2;3;SRV-DTIC-PROD;2026-05-20 20:52:39;70.1;37.7;15.75;0.0;0.296;11.7804;0.0;3.4755;20:52:39;8.6 min;70.17;70.25;70.32;70.39;70.47
2;3;SRV-DTIC-PROD;2026-05-20 20:52:39;70.1;37.7;15.75;0.0;0.296;11.7804;0.0;3.4755;20:52:39;8.6 min;70.17;70.25;70.32;70.39;70.47
2;3;SRV-DTIC-PROD;2026-05-20 20:52:39;70.1;37.7;15.75;0.0;0.296;11.7804;0.0;3.4755;20:52:39;8.6 min;70.17;70.25;70.32;70.39;70.47
2;3;SRV-DTIC-PROD;2026-05-20 20:52:39;70.1;37.7;15.75;0.0;0.296;11.7804;0.0;3.4755;20:52:39;8.6 min;70.17;70.25;70.32;70.39;70.47
2;3;SRV-DTIC-PROD;2026-05-20 20:52:39;70.1;37.7;15.75;0.0;0.296;11.7804;0.0;3.4755;20:52:39;8.6 min;70.17;70.25;70.32;70.39;70.47
2;3;SRV-DTIC-PROD;2026-05-20 20:52:39;70.1;37.7;15.75;0.0;0.296;11.7804;0.0;3.4755;20:52:39;8.6 min;70.17;70.25;70.32;70.39;70.47
2;3;SRV-DTIC-PROD;2026-05-20 20:52:39;70.1;37.7;15.75;0.0;0.296;11.7804;0.0;3.4755;20:52:39;8.6 min;70.17;70.25;70.32;70.39;70.47
2;3;SRV-DTIC-PROD;2026-05-20 20:52:39;70.1;37.7;15.75;0.0;0.296;11.7804;0.0;3.4755;20:52:39;8.6 min;70.17;70.25;70.32;70.39;70.47
2;3;SRV-DTIC-PROD;2026-05-20 20:52:39;70.1;37.7;15.75;0.0;0.296;11.7804;0.0;3.4755;20:52:39;8.6 min;70.17;70.25;70.32;70.39;70.47
2;3;SRV-DTIC-PROD;2026-05-20 20:52:54;69.8;37.7;8.5;0.0;0.2984;11.7783;0.0;-0.56;20:52:54;Tendencia de Queda (Estavel);69.79;69.78;69.76;69.75;69.74
2;3;SRV-DTIC-PROD;2026-05-20 20:52:54;69.8;37.7;8.5;0.0;0.2984;11.7783;0.0;-0.56;20:52:54;Tendencia de Queda (Estavel);69.79;69.78;69.76;69.75;69.74
2;3;SRV-DTIC-PROD;2026-05-20 20:52:54;69.8;37.7;8.5;0.0;0.2984;11.7783;0.0;-0.56;20:52:54;Tendencia de Queda (Estavel);69.79;69.78;69.76;69.75;69.74
2;3;SRV-DTIC-PROD;2026-05-20 20:52:54;69.8;37.7;8.5;0.0;0.2984;11.7783;0.0;-0.56;20:52:54;Tendencia de Queda (Estavel);69.79;69.78;69.76;69.75;69.74
2;3;SRV-DTIC-PROD;2026-05-20 20:52:54;69.8;37.7;8.5;0.0;0.2984;11.7783;0.0;-0.56;20:52:54;Tendencia de Queda (Estavel);69.79;69.78;69.76;69.75;69.74
2;3;SRV-DTIC-PROD;2026-05-20 20:52:54;69.8;37.7;8.5;0.0;0.2984;11.7783;0.0;-0.56;20:52:54;Tendencia de Queda (Estavel);69.79;69.78;69.76;69.75;69.74
2;3;SRV-DTIC-PROD;2026-05-20 20:52:54;69.8;37.7;8.5;0.0;0.2984;11.7783;0.0;-0.56;20:52:54;Tendencia de Queda (Estavel);69.79;69.78;69.76;69.75;69.74
2;3;SRV-DTIC-PROD;2026-05-20 20:52:54;69.8;37.7;8.5;0.0;0.2984;11.7783;0.0;-0.56;20:52:54;Tendencia de Queda (Estavel);69.79;69.78;69.76;69.75;69.74
2;3;SRV-DTIC-PROD;2026-05-20 20:52:54;69.8;37.7;8.5;0.0;0.2984;11.7783;0.0;-0.56;20:52:54;Tendencia de Queda (Estavel);69.79;69.78;69.76;69.75;69.74
2;3;SRV-DTIC-PROD;2026-05-20 20:52:54;69.8;37.7;8.5;0.0;0.2984;11.7783;0.0;-0.56;20:52:54;Tendencia de Queda (Estavel);69.79;69.78;69.76;69.75;69.74
2;3;SRV-DTIC-PROD;2026-05-20 20:53:08;69.5;37.7;5.0;0.0;0.3013;11.7902;0.0;-1.2494;20:53:08;Tendencia de Queda (Estavel);69.47;69.45;69.42;69.39;69.37
2;3;SRV-DTIC-PROD;2026-05-20 20:53:08;69.5;37.7;5.0;0.0;0.3013;11.7902;0.0;-1.2494;20:53:08;Tendencia de Queda (Estavel);69.47;69.45;69.42;69.39;69.37
2;3;SRV-DTIC-PROD;2026-05-20 20:53:08;69.5;37.7;5.0;0.0;0.3013;11.7902;0.0;-1.2494;20:53:08;Tendencia de Queda (Estavel);69.47;69.45;69.42;69.39;69.37
2;3;SRV-DTIC-PROD;2026-05-20 20:53:08;69.5;37.7;5.0;0.0;0.3013;11.7902;0.0;-1.2494;20:53:08;Tendencia de Queda (Estavel);69.47;69.45;69.42;69.39;69.37
2;3;SRV-DTIC-PROD;2026-05-20 20:53:08;69.5;37.7;5.0;0.0;0.3013;11.7902;0.0;-1.2494;20:53:08;Tendencia de Queda (Estavel);69.47;69.45;69.42;69.39;69.37
2;3;SRV-DTIC-PROD;2026-05-20 20:53:08;69.5;37.7;5.0;0.0;0.3013;11.7902;0.0;-1.2494;20:53:08;Tendencia de Queda (Estavel);69.47;69.45;69.42;69.39;69.37
2;3;SRV-DTIC-PROD;2026-05-20 20:53:08;69.5;37.7;5.0;0.0;0.3013;11.7902;0.0;-1.2494;20:53:08;Tendencia de Queda (Estavel);69.47;69.45;69.42;69.39;69.37
2;3;SRV-DTIC-PROD;2026-05-20 20:53:08;69.5;37.7;5.0;0.0;0.3013;11.7902;0.0;-1.2494;20:53:08;Tendencia de Queda (Estavel);69.47;69.45;69.42;69.39;69.37
2;3;SRV-DTIC-PROD;2026-05-20 20:53:08;69.5;37.7;5.0;0.0;0.3013;11.7902;0.0;-1.2494;20:53:08;Tendencia de Queda (Estavel);69.47;69.45;69.42;69.39;69.37
2;3;SRV-DTIC-PROD;2026-05-20 20:53:08;69.5;37.7;5.0;0.0;0.3013;11.7902;0.0;-1.2494;20:53:08;Tendencia de Queda (Estavel);69.47;69.45;69.42;69.39;69.37
2;3;SRV-DTIC-PROD;2026-05-20 20:53:23;69.5;37.7;5.0;0.0;0.3003;11.7944;0.0;-0.4839;20:53:23;Tendencia de Queda (Estavel);69.49;69.48;69.47;69.46;69.45
2;3;SRV-DTIC-PROD;2026-05-20 20:53:23;69.5;37.7;5.0;0.0;0.3003;11.7944;0.0;-0.4839;20:53:23;Tendencia de Queda (Estavel);69.49;69.48;69.47;69.46;69.45
2;3;SRV-DTIC-PROD;2026-05-20 20:53:23;69.5;37.7;5.0;0.0;0.3003;11.7944;0.0;-0.4839;20:53:23;Tendencia de Queda (Estavel);69.49;69.48;69.47;69.46;69.45
2;3;SRV-DTIC-PROD;2026-05-20 20:53:23;69.5;37.7;5.0;0.0;0.3003;11.7944;0.0;-0.4839;20:53:23;Tendencia de Queda (Estavel);69.49;69.48;69.47;69.46;69.45
2;3;SRV-DTIC-PROD;2026-05-20 20:53:23;69.5;37.7;5.0;0.0;0.3003;11.7944;0.0;-0.4839;20:53:23;Tendencia de Queda (Estavel);69.49;69.48;69.47;69.46;69.45
2;3;SRV-DTIC-PROD;2026-05-20 20:53:23;69.5;37.7;5.0;0.0;0.3003;11.7944;0.0;-0.4839;20:53:23;Tendencia de Queda (Estavel);69.49;69.48;69.47;69.46;69.45
2;3;SRV-DTIC-PROD;2026-05-20 20:53:23;69.5;37.7;5.0;0.0;0.3003;11.7944;0.0;-0.4839;20:53:23;Tendencia de Queda (Estavel);69.49;69.48;69.47;69.46;69.45
2;3;SRV-DTIC-PROD;2026-05-20 20:53:23;69.5;37.7;5.0;0.0;0.3003;11.7944;0.0;-0.4839;20:53:23;Tendencia de Queda (Estavel);69.49;69.48;69.47;69.46;69.45
2;3;SRV-DTIC-PROD;2026-05-20 20:53:23;69.5;37.7;5.0;0.0;0.3003;11.7944;0.0;-0.4839;20:53:23;Tendencia de Queda (Estavel);69.49;69.48;69.47;69.46;69.45
2;3;SRV-DTIC-PROD;2026-05-20 20:53:23;69.5;37.7;5.0;0.0;0.3003;11.7944;0.0;-0.4839;20:53:23;Tendencia de Queda (Estavel);69.49;69.48;69.47;69.46;69.45
2;3;SRV-DTIC-PROD;2026-05-20 20:53:37;69.3;37.7;10.0;0.0;0.2995;11.7249;0.0;-0.4936;20:53:37;Tendencia de Queda (Estavel);69.29;69.28;69.27;69.26;69.25
2;3;SRV-DTIC-PROD;2026-05-20 20:53:37;69.3;37.7;10.0;0.0;0.2995;11.7249;0.0;-0.4936;20:53:37;Tendencia de Queda (Estavel);69.29;69.28;69.27;69.26;69.25
2;3;SRV-DTIC-PROD;2026-05-20 20:53:37;69.3;37.7;10.0;0.0;0.2995;11.7249;0.0;-0.4936;20:53:37;Tendencia de Queda (Estavel);69.29;69.28;69.27;69.26;69.25
2;3;SRV-DTIC-PROD;2026-05-20 20:53:37;69.3;37.7;10.0;0.0;0.2995;11.7249;0.0;-0.4936;20:53:37;Tendencia de Queda (Estavel);69.29;69.28;69.27;69.26;69.25
2;3;SRV-DTIC-PROD;2026-05-20 20:53:37;69.3;37.7;10.0;0.0;0.2995;11.7249;0.0;-0.4936;20:53:37;Tendencia de Queda (Estavel);69.29;69.28;69.27;69.26;69.25
2;3;SRV-DTIC-PROD;2026-05-20 20:53:37;69.3;37.7;10.0;0.0;0.2995;11.7249;0.0;-0.4936;20:53:37;Tendencia de Queda (Estavel);69.29;69.28;69.27;69.26;69.25
2;3;SRV-DTIC-PROD;2026-05-20 20:53:37;69.3;37.7;10.0;0.0;0.2995;11.7249;0.0;-0.4936;20:53:37;Tendencia de Queda (Estavel);69.29;69.28;69.27;69.26;69.25
2;3;SRV-DTIC-PROD;2026-05-20 20:53:37;69.3;37.7;10.0;0.0;0.2995;11.7249;0.0;-0.4936;20:53:37;Tendencia de Queda (Estavel);69.29;69.28;69.27;69.26;69.25
2;3;SRV-DTIC-PROD;2026-05-20 20:53:37;69.3;37.7;10.0;0.0;0.2995;11.7249;0.0;-0.4936;20:53:37;Tendencia de Queda (Estavel);69.29;69.28;69.27;69.26;69.25
2;3;SRV-DTIC-PROD;2026-05-20 20:53:37;69.3;37.7;10.0;0.0;0.2995;11.7249;0.0;-0.4936;20:53:37;Tendencia de Queda (Estavel);69.29;69.28;69.27;69.26;69.25
2;3;SRV-DTIC-PROD;2026-05-20 20:53:52;70.1;37.6;82.25;0.0;0.0827;1.4083;-0.9827;1.673;20:53:52;17.87 min;70.14;70.17;70.21;70.24;70.28
2;3;SRV-DTIC-PROD;2026-05-20 20:53:52;70.1;37.6;82.25;0.0;0.0827;1.4083;-0.9827;1.673;20:53:52;17.87 min;70.14;70.17;70.21;70.24;70.28
2;3;SRV-DTIC-PROD;2026-05-20 20:53:52;70.1;37.6;82.25;0.0;0.0827;1.4083;-0.9827;1.673;20:53:52;17.87 min;70.14;70.17;70.21;70.24;70.28
2;3;SRV-DTIC-PROD;2026-05-20 20:53:52;70.1;37.6;82.25;0.0;0.0827;1.4083;-0.9827;1.673;20:53:52;17.87 min;70.14;70.17;70.21;70.24;70.28
2;3;SRV-DTIC-PROD;2026-05-20 20:53:52;70.1;37.6;82.25;0.0;0.0827;1.4083;-0.9827;1.673;20:53:52;17.87 min;70.14;70.17;70.21;70.24;70.28
2;3;SRV-DTIC-PROD;2026-05-20 20:53:52;70.1;37.6;82.25;0.0;0.0827;1.4083;-0.9827;1.673;20:53:52;17.87 min;70.14;70.17;70.21;70.24;70.28
2;3;SRV-DTIC-PROD;2026-05-20 20:53:52;70.1;37.6;82.25;0.0;0.0827;1.4083;-0.9827;1.673;20:53:52;17.87 min;70.14;70.17;70.21;70.24;70.28
2;3;SRV-DTIC-PROD;2026-05-20 20:53:52;70.1;37.6;82.25;0.0;0.0827;1.4083;-0.9827;1.673;20:53:52;17.87 min;70.14;70.17;70.21;70.24;70.28
2;3;SRV-DTIC-PROD;2026-05-20 20:53:52;70.1;37.6;82.25;0.0;0.0827;1.4083;-0.9827;1.673;20:53:52;17.87 min;70.14;70.17;70.21;70.24;70.28
2;3;SRV-DTIC-PROD;2026-05-20 20:53:52;70.1;37.6;82.25;0.0;0.0827;1.4083;-0.9827;1.673;20:53:52;17.87 min;70.14;70.17;70.21;70.24;70.28
2;3;SRV-DTIC-PROD;2026-05-20 20:54:07;74.8;37.5;5.5;0.0;0.3376;11.318;-0.9267;12.56;20:54:07;2.01 min;75.07;75.35;75.62;75.89;76.17
2;3;SRV-DTIC-PROD;2026-05-20 20:54:07;74.8;37.5;5.5;0.0;0.3376;11.318;-0.9267;12.56;20:54:07;2.01 min;75.07;75.35;75.62;75.89;76.17
2;3;SRV-DTIC-PROD;2026-05-20 20:54:07;74.8;37.5;5.5;0.0;0.3376;11.318;-0.9267;12.56;20:54:07;2.01 min;75.07;75.35;75.62;75.89;76.17
2;3;SRV-DTIC-PROD;2026-05-20 20:54:07;74.8;37.5;5.5;0.0;0.3376;11.318;-0.9267;12.56;20:54:07;2.01 min;75.07;75.35;75.62;75.89;76.17
2;3;SRV-DTIC-PROD;2026-05-20 20:54:07;74.8;37.5;5.5;0.0;0.3376;11.318;-0.9267;12.56;20:54:07;2.01 min;75.07;75.35;75.62;75.89;76.17
2;3;SRV-DTIC-PROD;2026-05-20 20:54:07;74.8;37.5;5.5;0.0;0.3376;11.318;-0.9267;12.56;20:54:07;2.01 min;75.07;75.35;75.62;75.89;76.17
2;3;SRV-DTIC-PROD;2026-05-20 20:54:07;74.8;37.5;5.5;0.0;0.3376;11.318;-0.9267;12.56;20:54:07;2.01 min;75.07;75.35;75.62;75.89;76.17
2;3;SRV-DTIC-PROD;2026-05-20 20:54:07;74.8;37.5;5.5;0.0;0.3376;11.318;-0.9267;12.56;20:54:07;2.01 min;75.07;75.35;75.62;75.89;76.17
2;3;SRV-DTIC-PROD;2026-05-20 20:54:07;74.8;37.5;5.5;0.0;0.3376;11.318;-0.9267;12.56;20:54:07;2.01 min;75.07;75.35;75.62;75.89;76.17
2;3;SRV-DTIC-PROD;2026-05-20 20:54:07;74.8;37.5;5.5;0.0;0.3376;11.318;-0.9267;12.56;20:54:07;2.01 min;75.07;75.35;75.62;75.89;76.17
2;3;SRV-DTIC-PROD;2026-05-20 20:54:23;71.4;37.5;35.25;0.0;0.2596;9.7204;-0.5845;-0.828;20:54:23;Tendencia de Queda (Estavel);71.38;71.36;71.34;71.33;71.31
